,Game,Date,T_Rank,B_Rank,T_WL,B_WL,WL_Diff,Rank_Diff,Inning_Pair_ID,Inning,Score,T_Mean_BA,B_Mean_BA,T_Mean_SLG,B_Mean_SLG,T_Mean_OPS,B_Mean_OPS,T_Mean_OPS_Plus,B_Mean_OPS_Plus,T_WHIP,B_WHIP,T_ERA,B_ERA,T_ERA_Plus,B_ERA_Plus,T_State_Out_Combos,B_State_Out_Combos,T_Runs,B_Runs,Run_Diff,Double_Binary_T,Double_Binary_B,Single_Binary_T,Single_Binary_B,F_S_Binary_T,F_S_Binary_B,Triple_Binary_T,Triple_Binary_B,Discrepancy
0,Cincinnati Reds/Cincinnati Reds,2014-05-07,21.0,21.0,0.469,0.469,0.0,0.0,5202,8,3-2,0.2873333333333333,0.256625,0.441,0.431625,0.7993333333333332,0.7617499999999999,114.0,103.875,1.2930000000000001,1.32925,3.2000000000000006,3.955,96.0,115.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '1-1', '3-1', '6-1', '7-1', '7-1', '7-2']",0,2,-2,0,0,1,0,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5203,1,0-0,0.2521666666666667,0.29639999999999994,0.4040000000000001,0.506,0.7283333333333334,0.8612,101.66666666666669,120.4,1.4569999999999999,1.6810000000000005,5.03,4.75,87.0,125.0,"['0-0', '0-1', '0-1', '1-1', '1-2', '6-2']","['0-0', '1-0', '0-1', '1-1', '0-2']",1,0,1,0,0,0,1,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5204,2,1-0,0.2373333333333333,0.284,0.398,0.4843333333333333,0.6673333333333332,0.8226666666666667,89.0,113.0,1.4569999999999999,1.681,5.03,4.75,77.0,121.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5205,3,1-0,0.2575,0.265875,0.43075,0.42925,0.7707499999999999,0.7428750000000001,108.0,90.625,1.4569999999999999,1.681,5.03,4.75,120.0,97.0,"['0-0', '1-0', '2-0', '3-0']","['0-0', '1-0', '3-0', '6-1', '1-1', '0-1', '0-2', '1-2']",0,4,-4,1,0,1,1,1,1,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5206,4,1-4,0.2436666666666667,0.25633333333333336,0.377,0.405,0.6781666666666667,0.7079999999999999,92.0,83.83333333333333,1.4569999999999999,1.308,5.03,3.870000000000001,77.0,128.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '1-2']","['0-0', '1-0', '1-1', '3-1', '3-2', '7-2']",2,0,2,0,0,0,1,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5207,5,3-4,0.2335,0.28775,0.33799999999999997,0.4925,0.63275,0.83975,76.25,116.0,1.4569999999999999,1.308,5.03,3.87,107.0,121.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-0', '0-1', '0-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5208,6,3-5,0.23925,0.2705,0.38275,0.40975,0.68125,0.7190000000000001,92.0,87.25,1.4569999999999999,1.308,5.03,3.87,106.0,96.0,"['0-0', '0-1', '0-2', '0-2']","['0-0', '0-1', '1-1', '1-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5209,7,4-5,0.26420000000000005,0.2812,0.3968,0.4626,0.7323999999999999,0.7991999999999999,104.8,106.0,1.483,1.217,3.4900000000000007,2.55,107.0,97.0,"['0-0', '0-1', '0-2', '1-2', '3-2']","['0-0', '1-0', '5-0', '2-2', '1-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5210,8,4-6,0.235,0.27699999999999997,0.37233333333333335,0.4423333333333333,0.665,0.7663333333333333,87.33333333333331,99.33333333333331,1.402,1.217,4.05,2.55,78.0,76.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5211,9,4-6,0.25360000000000005,0.2523333333333333,0.39899999999999997,0.3800000000000001,0.7236,0.6826666666666666,101.8,79.66666666666667,1.4080000000000001,1.254,4.33,3.9500000000000006,113.0,91.0,"['0-0', '2-0', '4-1', '0-1', '0-2']","['0-0', '0-1', '0-2']",2,0,2,1,0,0,0,0,0,0,0,1
0,San Diego Padres/Colorado Rockies,2014-05-18,18.0,29.0,0.475,0.407,0.06799999999999995,11.0,5212,10,6-6,0.2493333333333333,0.28775,0.38466666666666666,0.4925,0.6956666666666668,0.83975,97.0,116.0,1.45,1.182,4.02,3.36,87.0,121.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '1-2']",0,2,-2,0,0,0,0,0,0,0,0,1
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5213,1,0-0,0.26266666666666666,0.2505000000000001,0.38766666666666666,0.40166666666666667,0.7130000000000001,0.7130000000000001,97.66666666666669,96.0,1.4709999999999999,1.33,4.68,4.28,100.0,80.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '3-0', '3-1', '2-2', '4-2']",0,0,0,0,0,0,1,0,1,0,0,0
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5214,2,0-0,0.25666666666666665,0.248625,0.4666666666666666,0.39225,0.8056666666666666,0.706125,113.0,97.375,1.4709999999999999,1.33,4.68,4.28,118.0,126.0,"['0-0', '0-1', '0-2']","['0-0', '0-0', '1-0', '6-0', '6-1', '2-1', '0-1', '0-2']",0,4,-4,0,0,0,1,0,0,0,0,1
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5215,3,0-4,0.2615,0.2416,0.3851666666666667,0.3946,0.7041666666666667,0.7064,94.66666666666669,94.2,1.4709999999999999,1.33,4.68,4.28,100.0,73.0,"['0-0', '1-0', '3-0', '3-0', '7-0', '6-2']","['0-0', '2-0', '0-0', '0-1', '1-1']",1,2,-1,0,1,1,0,1,0,0,0,1
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5216,4,1-6,0.25666666666666665,0.24575,0.4666666666666666,0.38925,0.8056666666666666,0.70275,113.0,96.5,1.4709999999999999,1.33,4.68,4.28,118.0,126.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5217,5,1-6,0.2655,0.2402857142857143,0.3845000000000001,0.38242857142857145,0.7065000000000001,0.687857142857143,96.0,89.57142857142857,1.4709999999999999,1.346142857142857,4.68,4.2214285714285715,109.0,79.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '1-0', '0-0', '0-1', '1-1', '1-2', '3-2']",0,2,-2,0,0,0,1,0,0,0,0,1
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5218,6,1-8,0.25366666666666665,0.26160000000000005,0.39899999999999997,0.4162,0.7070000000000001,0.7532,93.66666666666669,104.0,1.4709999999999999,1.443,4.68,3.87,97.0,80.0,"['0-0', '0-1', '1-1']","['0-0', '0-1', '1-1', '2-1', '2-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5219,7,1-8,0.263,0.23466666666666666,0.419,0.3933333333333333,0.7535,0.6990000000000001,104.33333333333331,95.66666666666669,1.4345,1.342,4.676666666666667,3.56,109.0,73.0,"['0-0', '0-1', '0-2', '1-2', '3-2', '6-2']","['0-0', '0-1', '0-2']",1,0,1,0,0,0,0,0,0,0,0,1
0,Chicago White Sox/Houston Astros,2014-05-18,22.0,26.0,0.451,0.4320000000000001,0.018999999999999958,4.0,5220,8,2-8,0.252,0.25866666666666666,0.40066666666666667,0.36833333333333335,0.7043333333333334,0.6746666666666666,95.66666666666669,87.33333333333331,1.252,1.4430000000000005,4.66,3.68,97.0,106.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '1-1']",0,0,0,0,0,0,1,0,0,0,0,0
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5221,1,0-0,0.2826666666666667,0.2788333333333333,0.44333333333333336,0.4118333333333333,0.7736666666666667,0.7454999999999999,108.33333333333331,103.0,1.22,1.36,3.72,4.0,109.0,104.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '2-1', '4-2', '1-2', '3-2']",0,1,-1,0,0,0,1,0,0,0,0,1
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5222,2,0-1,0.2436666666666667,0.26166666666666666,0.42966666666666653,0.381,0.7363333333333332,0.6859999999999999,96.66666666666669,87.66666666666669,1.22,1.36,3.72,4.0,55.0,84.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5223,3,0-1,0.263625,0.275,0.43700000000000006,0.38466666666666666,0.750625,0.7120000000000001,101.875,94.66666666666669,1.22,1.36,3.72,4.0,118.0,104.0,"['0-0', '1-0', '3-0', '7-0', '5-0', '1-1', '3-1', '6-2']","['0-0', '0-1', '0-2']",3,0,3,0,0,1,0,1,0,0,0,1
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5224,4,3-1,0.2375,0.2721666666666666,0.36675,0.41,0.65125,0.7324999999999999,77.5,99.5,1.22,1.36,3.72,4.0,67.0,84.0,"['0-0', '0-1', '2-1', '4-2']","['0-0', '0-1', '1-1', '3-1', '3-1', '3-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5225,5,3-2,0.2738,0.2788333333333333,0.4648,0.4118333333333333,0.7929999999999999,0.7454999999999999,112.0,103.0,1.22,1.36,3.72,4.0,118.0,104.0,"['0-0', '0-1', '1-1', '1-2', '3-2']","['0-0', '1-0', '1-1', '1-2', '5-2', '0-2']",0,3,-3,0,0,0,1,0,0,0,0,1
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5226,6,3-5,0.2375,0.2703333333333333,0.36675,0.37766666666666665,0.65125,0.6980000000000001,77.5,91.0,1.22,1.359,3.72,3.5,67.0,77.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '1-0', '1-1', '1-2', '2-2', '3-2']",0,0,0,0,0,0,1,0,0,0,0,0
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5227,7,3-5,0.2738,0.273,0.4648,0.4176666666666667,0.7929999999999999,0.7450000000000001,112.0,102.83333333333331,1.22,1.166,3.72,3.25,118.0,82.0,"['0-0', '1-0', '3-0', '3-1', '6-2']","['0-0', '1-0', '6-0', '0-0', '0-1', '0-2']",0,3,-3,0,0,1,1,1,0,0,0,1
0,Baltimore Orioles/Kansas City Royals,2014-05-18,3.0,7.0,0.593,0.5489999999999999,0.04400000000000004,4.0,5228,8,3-8,0.2463333333333333,0.266,0.36966666666666653,0.3685,0.6666666666666666,0.6809999999999999,81.0,86.75,1.169,1.3519999999999999,2.56,3.38,92.0,104.0,"['0-0', '1-0', '0-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5229,1,0-0,0.2822,0.27675000000000005,0.4266,0.39925,0.7686,0.7344999999999999,112.8,97.25,1.1420000000000001,1.354,3.2700000000000005,3.87,96.0,104.0,"['0-0', '1-0', '1-1', '2-1', '2-2']","['0-0', '0-1', '1-1', '1-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5230,2,0-0,0.222,0.25666666666666665,0.344,0.4203333333333334,0.632,0.7463333333333333,74.5,101.33333333333331,1.1420000000000001,1.354,3.27,3.87,95.0,75.0,"['0-0', '1-0', '3-0', '5-1']","['0-0', '0-1', '0-2']",0,0,0,0,0,1,0,1,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5231,3,0-0,0.23433333333333334,0.2385,0.3213333333333333,0.32225,0.61,0.602,72.33333333333333,63.5,1.1420000000000001,1.354,3.27,3.87,109.0,97.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5232,4,0-0,0.2285714285714286,0.26380000000000003,0.3435714285714286,0.4188,0.6411428571428572,0.7524,77.85714285714286,102.2,1.1419999999999997,1.354,3.27,3.87,17.0,75.0,"['0-0', '2-0', '5-0', '2-1', '3-1', '6-2', '7-2']","['0-0', '0-1', '2-1', '0-1', '0-2']",1,2,-1,1,0,0,0,0,0,0,0,1
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5233,5,1-2,0.2833333333333334,0.2385,0.42700000000000005,0.32225,0.7639999999999999,0.602,111.33333333333331,63.5,1.1420000000000001,1.354,3.27,3.87,134.0,97.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '3-1']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5234,6,1-2,0.217,0.26375000000000004,0.3185,0.447,0.6028333333333333,0.7845,68.5,109.0,1.1419999999999997,1.354,3.27,3.87,17.0,99.0,"['0-0', '2-0', '5-0', '1-1', '2-2', '3-2']","['0-0', '0-1', '1-1', '1-2']",1,0,1,1,0,0,0,0,0,0,0,1
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5235,7,2-2,0.2514,0.25625,0.3674,0.34299999999999997,0.6714,0.64725,87.0,79.5,1.1420000000000001,1.354,3.2700000000000005,3.87,5.0,85.0,"['0-0', '1-0', '2-1', '3-1', '3-2']","['0-0', '1-0', '2-1', '4-2']",0,0,0,0,0,1,1,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5236,8,2-2,0.22375,0.272,0.33875,0.419,0.6379999999999999,0.758,77.5,101.33333333333331,1.426,1.354,4.32,3.87,17.0,104.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5237,9,2-2,0.281,0.25666666666666665,0.4206666666666667,0.4203333333333334,0.7636666666666668,0.7463333333333333,109.33333333333331,101.33333333333331,1.022,1.3723333333333334,2.37,3.3666666666666667,109.0,75.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5238,10,2-2,0.235,0.2503333333333333,0.35000000000000003,0.3213333333333333,0.6453333333333334,0.621,78.33333333333333,72.33333333333333,1.254,1.127,3.08,3.2000000000000006,5.0,85.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,New York Mets/Philadelphia Phillies,2014-06-01,17.0,24.0,0.488,0.451,0.036999999999999984,7.0,5239,11,2-2,0.1984,0.27025,0.32399999999999995,0.44575,0.5858,0.7887500000000001,62.8,108.5,1.891,1.511,6.13,3.84,-100.0,130.0,"['0-0', '0-1', '0-2', '1-2', '0-2']","['0-0', '0-1', '0-1', '0-2']",2,1,1,0,0,0,0,0,0,0,0,1
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5240,1,0-0,0.2905,0.27055555555555555,0.48325,0.4166666666666667,0.8335,0.7522222222222222,114.0,105.44444444444444,1.242,1.338,4.89,3.78,125.0,88.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '1-0', '2-0', '3-0', '3-0', '3-1', '7-1', '7-1', '3-2']",0,3,-3,0,1,0,1,0,1,0,0,1
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5241,2,0-3,0.2778333333333333,0.25066666666666665,0.4243333333333333,0.39466666666666667,0.7483333333333334,0.7246666666666667,95.83333333333331,97.33333333333331,1.242,1.338,4.89,3.78,96.0,104.0,"['0-0', '1-0', '0-0', '0-1', '1-1', '2-2']","['0-0', '1-0', '2-1']",2,0,2,0,0,1,1,0,0,0,0,1
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5242,3,2-3,0.29,0.272,0.5038,0.4355,0.8582000000000001,0.78325,121.8,115.0,1.242,1.338,4.89,3.78,128.0,139.0,"['0-0', '1-0', '1-1', '6-1', '4-2']","['0-0', '2-0', '4-1', '0-2']",1,1,0,0,1,1,0,0,0,0,0,0
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5243,4,3-4,0.26633333333333337,0.2515,0.3666666666666667,0.4035,0.6723333333333333,0.7285,76.66666666666667,96.83333333333331,1.242,1.338,4.89,3.78,76.0,104.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '2-1', '3-1', '3-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5244,5,3-4,0.2876666666666667,0.2703333333333333,0.47200000000000003,0.4086666666666667,0.8143333333333334,0.7390000000000001,110.33333333333331,107.0,1.242,1.338,4.89,3.78,121.0,103.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5245,6,3-4,0.2923333333333333,0.26060000000000005,0.511,0.4292,0.8686666666666666,0.7610000000000001,124.66666666666669,103.2,1.3030000000000002,1.194,4.736666666666666,4.19,128.0,98.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '2-1', '2-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5246,7,3-4,0.27359999999999995,0.2753333333333334,0.3992,0.39466666666666667,0.7176,0.7303333333333333,88.0,101.66666666666669,1.226,1.483,3.01,3.49,114.0,111.0,"['0-0', '2-0', '3-0', '6-1', '4-2']","['0-0', '0-1', '0-2']",1,0,1,1,0,0,0,1,0,0,0,1
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5247,8,4-4,0.29275,0.262,0.51325,0.41975,0.8694999999999999,0.7430000000000001,123.75,102.75,1.2895,1.4909999999999999,3.39,4.57,128.0,103.0,"['0-0', '1-0', '2-1', '4-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,1,0,0,0,0,0,0
0,Colorado Rockies/Cleveland Indians,2014-06-01,29.0,12.0,0.407,0.525,0.11800000000000001,17.0,5248,9,4-4,0.27225,0.251,0.3825,0.38933333333333336,0.69375,0.7086666666666667,81.5,92.0,1.19,1.402,3.44,4.05,96.0,90.0,"['0-0', '0-1', '0-2', '2-2']","['0-0', '1-0', '2-1']",0,2,-2,0,0,0,1,0,0,0,0,1
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5249,1,0-0,0.28325,0.2681666666666667,0.41225,0.4556666666666666,0.7517499999999999,0.7923333333333334,104.25,111.83333333333331,1.2830000000000001,1.319,3.81,4.23,119.0,100.0,"['0-0', '0-1', '2-1', '2-2']","['0-0', '0-1', '0-2', '1-2', '5-2', '7-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5250,2,0-0,0.267,0.26125,0.40975,0.392,0.72875,0.7115,98.5,93.0,1.2830000000000001,1.319,3.81,4.23,82.0,107.0,"['0-0', '0-1', '1-1', '1-2']","['0-0', '0-1', '0-1', '0-2']",0,1,-1,0,0,0,0,0,0,0,0,1
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5251,3,0-1,0.27525,0.2705,0.38725,0.465,0.71175,0.8105,93.75,116.0,1.2830000000000001,1.319,3.81,4.23,104.0,120.0,"['0-0', '2-0', '2-1', '2-2']","['0-0', '0-1', '1-1', '1-2']",0,0,0,1,0,0,0,0,0,0,0,0
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5252,4,0-1,0.28174999999999994,0.262,0.42725,0.407,0.7637499999999999,0.7263333333333333,107.75,96.5,1.2830000000000001,1.319,3.81,4.23,97.0,107.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '2-0', '5-0', '5-1', '1-2', '2-2']",0,1,-1,0,1,0,0,0,0,0,0,1
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5253,5,0-2,0.2655,0.2783333333333333,0.3775,0.44733333333333336,0.6920000000000001,0.7963333333333334,88.25,113.0,1.2830000000000001,1.319,3.81,4.23,91.0,129.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '1-1']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5254,6,0-2,0.28075,0.25975000000000004,0.43375,0.4545,0.7710000000000001,0.7782500000000001,109.5,109.0,1.2830000000000001,1.319,3.81,4.23,104.0,104.0,"['0-0', '2-0', '1-1', '1-2']","['0-0', '0-1', '2-1', '2-2']",0,0,0,1,0,0,0,0,0,0,0,0
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5255,7,0-2,0.26625,0.2665,0.37675,0.38925,0.6937500000000001,0.713,89.75,92.75,1.2830000000000001,1.319,3.81,4.23,103.0,103.0,"['0-0', '0-1', '0-2', '1-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Kansas City Royals/Toronto Blue Jays,2014-06-01,7.0,14.0,0.5489999999999999,0.512,0.03699999999999992,7.0,5256,8,0-2,0.28200000000000003,0.2604,0.4206666666666667,0.4466,0.7553333333333333,0.7784000000000001,104.66666666666669,109.6,1.2830000000000001,1.3219999999999998,3.81,3.4300000000000006,119.0,104.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '1-1', '0-1', '0-2']",0,2,-2,0,0,0,0,0,0,0,0,1
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5257,1,0-0,0.281,0.261,0.4173333333333333,0.44525,0.7576666666666667,0.78175,102.0,114.0,1.137,1.1420000000000001,3.16,3.27,124.0,117.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2', '2-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5258,2,0-0,0.2655,0.2693333333333333,0.44275,0.404,0.78125,0.7373333333333334,108.5,102.33333333333331,1.137,1.1420000000000001,3.16,3.27,104.0,84.0,"['0-0', '0-0', '0-1', '0-2']","['0-0', '0-1', '1-1']",1,0,1,0,0,0,0,0,0,0,0,1
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5259,3,1-0,0.22899999999999998,0.228,0.2883333333333333,0.34675,0.5523333333333333,0.6367499999999999,52.33333333333334,75.25,1.137,1.1420000000000001,3.16,3.27,85.0,97.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2', '1-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5260,4,1-0,0.27233333333333337,0.26066666666666666,0.4793333333333333,0.4506666666666666,0.8300000000000001,0.782,117.0,114.0,1.137,1.1420000000000001,3.16,3.27,130.0,117.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5261,5,1-0,0.2386,0.243,0.35400000000000004,0.354,0.6474,0.6508,75.2,79.4,1.137,1.1420000000000001,3.16,3.2700000000000005,11.0,5.0,"['0-0', '0-1', '0-2', '1-2', '5-2']","['0-0', '0-1', '0-2', '1-2', '3-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5262,6,1-0,0.281,0.26366666666666666,0.4173333333333333,0.43133333333333335,0.7576666666666667,0.7786666666666666,102.0,113.0,1.137,1.1420000000000001,3.16,3.27,124.0,128.0,"['0-0', '0-1', '0-2']","['0-0', '0-1', '0-2']",0,0,0,0,0,0,0,0,0,0,0,0
0,Philadelphia Phillies/Atlanta Braves,2014-06-16,24.0,16.0,0.451,0.488,0.036999999999999984,8.0,5263,7,1-0,0.26366666666666666,0.2626,0.455,0.4142,0.7873333333333333,0.7344,110.0,101.8,1.137,1.1420000000000001,3.16,3.2700000000000005,97.0,85.0,"['0-0', '0-1', '0-2']","['0-0', '1-0', '6-0', '7-0', '7-1']",0,0,0,0,0,0,1,0,0,0,0,0
